UserID,SessionID,Timestamp,EventType,ProductID,Amount,Outcome
532,5,14:14.3,page_view,,,
532,6,38:11.6,product_view,prod_8708,,
532,6,10:22.9,logout,,,
532,6,40:48.4,logout,,,
532,6,24:54.8,logout,,,
532,6,16:44.8,product_view,prod_8016,,
532,6,33:58.0,product_view,prod_6942,,
532,6,51:49.5,purchase,prod_8187,431.7552875159719,purchase
532,6,36:05.8,add_to_cart,prod_6204,,
532,6,45:38.5,add_to_cart,prod_8007,,
532,7,00:40.0,add_to_cart,prod_1428,,
532,7,31:03.8,purchase,prod_9469,66.10500775,purchase
532,7,02:53.4,login,,,
532,7,30:20.4,product_view,prod_4093,,
532,7,17:48.2,purchase,prod_1682,296.60353458386237,purchase
532,7,46:29.4,product_view,prod_5425,,
532,7,20:44.1,product_view,prod_7604,,
532,8,56:43.4,page_view,,,
532,8,26:15.0,product_view,prod_1501,,
532,8,55:09.8,product_view,prod_7667,,
532,8,31:25.0,page_view,,,
532,8,25:37.7,click,,,
532,8,57:51.3,click,,,
532,8,26:01.9,logout,,,
532,8,34:32.9,logout,,,
532,8,21:01.3,logout,,,
532,8,01:30.6,page_view,,,
532,9,45:37.5,product_view,prod_8380,,
532,9,01:11.6,purchase,prod_1740,90.28937249309027,purchase
532,9,03:16.5,purchase,prod_5134,299.3816333,purchase
532,9,42:22.4,click,,,
532,9,03:40.8,add_to_cart,prod_1104,,
532,10,46:22.7,click,,,
532,10,31:48.4,add_to_cart,prod_5354,,
532,10,52:06.4,add_to_cart,prod_5707,,
532,10,09:08.6,product_view,prod_1239,,
532,10,00:13.3,product_view,prod_1723,,
532,10,46:41.0,product_view,prod_3344,,
532,10,37:26.0,product_view,prod_8980,,
532,10,45:47.4,purchase,prod_4159,377.05821279206083,purchase
532,10,35:16.5,click,,,
533,1,09:12.8,page_view,,,
533,1,02:44.9,logout,,,
533,1,28:52.4,login,,,
533,1,29:22.9,logout,,,
533,1,26:52.8,page_view,,,
533,2,06:57.4,purchase,prod_3756,17.630048429387504,purchase
533,2,04:54.9,logout,,,
533,2,02:15.3,click,,,
533,2,21:47.4,click,,,
533,2,09:59.0,page_view,,,
533,2,40:19.7,login,,,
533,2,43:55.4,logout,,,
533,2,54:33.2,logout,,,
533,2,34:00.4,add_to_cart,prod_2879,,
533,3,49:39.4,product_view,prod_9774,,
533,3,41:34.0,product_view,prod_9042,,
533,3,40:50.2,logout,,,
533,3,52:31.3,login,,,
533,3,20:43.6,logout,,,
533,3,26:06.8,purchase,prod_8952,459.1240931,purchase
533,3,23:09.5,click,,,
533,3,40:43.5,add_to_cart,prod_6019,,
533,3,46:48.3,login,,,
533,3,49:17.4,product_view,prod_2556,,
533,4,28:09.0,purchase,prod_4662,29.32415297635054,purchase
533,4,37:57.9,click,,,
533,4,58:40.7,click,,,
533,4,23:29.0,product_view,prod_9207,,
533,4,37:04.3,product_view,prod_6491,,
533,4,26:26.2,login,,,
533,4,40:08.0,page_view,,,
533,5,21:44.8,click,,,
533,5,50:53.2,purchase,prod_1019,96.80632009552531,purchase
533,5,05:47.6,click,,,
533,5,11:42.7,add_to_cart,prod_9126,,
533,5,51:33.2,product_view,prod_8262,,
533,5,16:45.8,add_to_cart,prod_2686,,
533,5,39:13.6,product_view,prod_5835,,
533,6,49:55.7,click,,,
533,6,08:36.0,login,,,
533,6,07:11.1,add_to_cart,prod_4642,,
533,6,11:55.3,page_view,,,
533,6,15:00.3,page_view,,,
533,6,22:04.1,login,,,
533,7,26:51.5,click,,,
533,7,38:13.0,product_view,prod_4934,,
533,7,51:46.8,click,,,
533,7,23:31.0,product_view,prod_3073,,
533,7,01:57.4,login,,,
533,7,09:09.3,purchase,prod_5459,369.3209903849358,purchase
533,7,12:22.6,logout,,,
533,8,52:21.2,logout,,,
533,8,26:51.7,logout,,,
533,8,20:09.6,add_to_cart,prod_2589,,
533,8,12:21.6,login,,,
533,8,42:58.3,page_view,,,
533,8,36:13.6,add_to_cart,prod_9100,,
533,8,49:20.8,add_to_cart,prod_3435,,
533,8,02:33.2,page_view,,,
533,8,56:21.4,purchase,prod_1391,198.5139038977582,purchase
533,9,27:03.2,login,,,
533,9,50:28.2,login,,,
533,9,09:29.6,page_view,,,
533,9,21:09.2,click,,,
533,9,03:21.2,add_to_cart,prod_8849,,
533,9,03:09.4,product_view,prod_4704,,
533,9,51:59.9,logout,,,
533,9,58:40.5,click,,,
533,9,38:28.4,page_view,,,
533,10,30:18.1,add_to_cart,prod_7619,,
533,10,28:56.3,product_view,prod_3049,,
533,10,32:14.1,click,,,
533,10,02:32.3,add_to_cart,prod_6429,,
533,10,41:41.3,page_view,,,
533,10,03:04.7,click,,,
534,1,25:55.0,logout,,,
534,1,59:01.0,add_to_cart,prod_8279,,
534,1,01:01.8,purchase,prod_1011,90.17234185179463,purchase
534,1,31:46.3,purchase,prod_5920,260.46340506983745,purchase
534,1,57:52.9,purchase,prod_8169,482.8527825726186,purchase
534,1,20:03.1,page_view,,,
534,2,59:28.2,login,,,
534,2,46:18.7,purchase,prod_9976,294.9339320589911,purchase
534,2,36:13.6,product_view,prod_3306,,
534,2,49:38.3,add_to_cart,prod_3922,,
534,2,23:18.9,logout,,,
534,2,01:34.8,login,,,
534,2,06:02.0,logout,,,
534,2,27:40.2,add_to_cart,prod_9434,,
534,2,32:42.5,logout,,,
534,2,51:56.2,click,,,
534,3,11:56.4,login,,,
534,3,33:05.2,page_view,,,
534,3,07:09.2,purchase,prod_3733,225.57949242592036,purchase
534,3,08:14.0,page_view,,,
534,3,24:44.6,login,,,
534,4,59:41.1,logout,,,
534,4,41:15.1,login,,,
534,4,50:08.9,add_to_cart,prod_4884,,
534,4,51:47.6,purchase,prod_7053,429.1545535654537,purchase
534,4,03:47.6,product_view,prod_1952,,
534,4,33:08.8,login,,,
534,4,24:00.7,click,,,
534,5,24:08.4,purchase,prod_5195,169.51187515444076,purchase
534,5,07:49.7,login,,,
534,5,06:36.0,page_view,,,
534,5,39:44.1,add_to_cart,prod_4337,,
534,5,27:44.3,click,,,
534,5,38:35.5,page_view,,,
534,5,36:49.9,logout,,,
534,6,00:19.4,login,,,
534,6,45:59.9,purchase,prod_6753,382.8690353767564,purchase
534,6,13:56.2,click,,,
534,6,55:32.7,logout,,,
534,6,24:00.5,login,,,
534,6,53:04.7,product_view,prod_8308,,
534,6,36:00.8,product_view,prod_2662,,
534,6,09:22.0,product_view,prod_1100,,
534,6,31:12.1,purchase,prod_7525,414.70402012056866,purchase
534,7,35:50.8,click,,,
534,7,07:41.1,login,,,
534,7,40:07.3,login,,,
534,7,56:45.0,add_to_cart,prod_7488,,
534,7,52:27.5,click,,,
534,7,55:33.7,login,,,
534,8,02:30.1,login,,,
534,8,43:20.3,logout,,,
534,8,10:49.7,product_view,prod_6825,,
534,8,11:28.6,login,,,
534,8,19:11.9,page_view,,,
534,8,48:44.7,product_view,prod_6918,,
534,8,24:23.6,purchase,prod_5908,378.3781694867176,purchase
534,9,41:40.6,login,,,
534,9,00:49.0,click,,,
534,9,22:25.3,product_view,prod_1315,,
534,9,11:53.4,login,,,
534,9,35:53.8,add_to_cart,prod_2328,,
534,9,30:39.0,login,,,
534,9,43:21.2,purchase,prod_6121,182.1518937859988,purchase
534,10,33:07.7,product_view,prod_3279,,
534,10,10:37.8,login,,,
534,10,35:02.9,login,,,
534,10,55:08.3,product_view,prod_1543,,
534,10,19:08.3,add_to_cart,prod_7729,,
534,10,06:39.2,product_view,prod_5570,,
534,10,39:52.5,purchase,prod_9230,485.62389205828856,purchase
534,10,02:25.0,page_view,,,
535,1,56:02.8,purchase,prod_2708,351.0582862341579,purchase
535,1,58:17.0,logout,,,
535,1,38:51.2,purchase,prod_4364,389.8736502390461,purchase
535,1,50:34.9,logout,,,
535,1,51:50.8,login,,,
535,1,41:46.1,logout,,,
535,1,19:29.3,add_to_cart,prod_4107,,
535,1,57:23.3,page_view,,,
535,2,06:01.1,page_view,,,
535,2,41:46.1,logout,,,
535,2,38:00.5,click,,,
535,2,40:47.9,click,,,
535,2,56:52.6,click,,,
535,2,25:31.5,product_view,prod_1238,,
535,2,16:12.0,login,,,
535,2,29:07.7,product_view,prod_2239,,
535,3,49:25.9,click,,,
535,3,19:36.0,click,,,
535,3,48:56.2,add_to_cart,prod_3283,,
535,3,08:12.0,product_view,prod_6781,,
535,3,27:58.0,purchase,prod_4903,370.00203843632346,purchase
535,3,27:58.4,login,,,
535,3,30:52.4,logout,,,
535,4,19:40.9,login,,,
535,4,32:57.8,add_to_cart,prod_2615,,
535,4,12:51.0,product_view,prod_5708,,
535,4,03:22.5,login,,,
535,4,32:11.1,page_view,,,
535,4,59:26.2,page_view,,,
535,4,42:55.9,click,,,
535,4,40:58.4,purchase,prod_3543,398.82613643219565,purchase
535,4,58:50.2,page_view,,,
535,4,07:30.5,add_to_cart,prod_6465,,
535,5,14:25.0,logout,,,
535,5,47:24.9,product_view,prod_6846,,
535,5,12:50.2,add_to_cart,prod_8959,,
535,5,46:46.3,logout,,,
535,5,35:35.9,click,,,
535,5,24:14.0,page_view,,,
535,5,38:47.9,purchase,prod_5858,301.11092974738835,purchase
535,5,27:44.4,purchase,prod_5233,150.07818275322802,purchase
535,5,32:35.1,click,,,
535,5,52:02.4,click,,,
535,6,54:04.7,page_view,,,
535,6,18:18.1,page_view,,,
535,6,16:11.9,add_to_cart,prod_1794,,
535,6,10:30.0,add_to_cart,prod_8694,,
535,6,48:51.0,product_view,prod_4408,,
535,6,22:44.2,logout,,,
535,6,11:39.6,page_view,,,
535,6,19:22.2,product_view,prod_6465,,
535,6,04:22.3,page_view,,,
535,7,05:58.3,page_view,,,
535,7,00:54.7,login,,,
535,7,12:01.9,page_view,,,
535,7,51:06.3,page_view,,,
535,7,04:28.5,add_to_cart,prod_1772,,
535,8,28:27.2,click,,,
535,8,04:51.0,add_to_cart,prod_6557,,
535,8,14:32.7,click,,,
535,8,38:55.5,logout,,,
535,8,26:46.4,product_view,prod_8403,,
535,9,44:54.7,product_view,prod_1780,,
535,9,54:36.6,page_view,,,
535,9,01:42.9,login,,,
535,9,51:13.5,page_view,,,
535,9,27:37.8,purchase,prod_2922,291.2419346542791,purchase
535,9,25:13.2,login,,,
535,9,33:49.3,add_to_cart,prod_7311,,
535,9,35:53.5,logout,,,
535,9,39:51.9,purchase,prod_1642,383.1791348642198,purchase
535,10,24:17.5,click,,,
535,10,38:52.7,add_to_cart,prod_4781,,
535,10,37:40.2,click,,,
535,10,58:48.6,purchase,prod_9413,36.43606469571268,purchase
535,10,35:37.9,purchase,prod_6597,30.075189673111574,purchase
535,10,09:32.2,logout,,,
535,10,40:09.0,page_view,,,
535,10,17:02.8,login,,,
536,1,46:20.8,product_view,prod_6513,,
536,1,29:20.9,login,,,
536,1,46:56.1,page_view,,,
536,1,32:27.1,click,,,
536,1,23:54.7,login,,,
536,1,32:15.6,logout,,,
536,2,20:24.0,add_to_cart,prod_9007,,
536,2,56:07.9,login,,,
536,2,43:35.3,add_to_cart,prod_3879,,
536,2,31:34.7,login,,,
536,2,01:14.5,login,,,
536,2,38:00.9,click,,,
536,2,22:30.1,add_to_cart,prod_3636,,
536,3,51:52.1,purchase,prod_3638,43.766653942841806,purchase
536,3,15:17.0,logout,,,
536,3,57:26.4,add_to_cart,prod_2386,,
536,3,20:40.7,logout,,,
536,3,24:31.0,logout,,,
536,3,25:54.7,logout,,,
536,3,26:26.0,login,,,
536,4,41:33.9,product_view,prod_2308,,
536,4,46:47.5,page_view,,,
536,4,17:08.5,click,,,
536,4,04:02.4,add_to_cart,prod_2660,,
536,4,36:25.5,page_view,,,
536,4,46:44.2,click,,,
536,4,09:46.5,page_view,,,
536,4,47:39.7,login,,,
536,4,33:31.9,login,,,
536,4,28:33.1,product_view,prod_5115,,
536,5,21:22.1,click,,,
536,5,33:35.7,add_to_cart,prod_6668,,
536,5,25:59.0,product_view,prod_5715,,
536,5,19:19.9,add_to_cart,prod_1230,,
536,5,08:58.6,login,,,
536,5,08:37.5,page_view,,,
536,5,48:29.2,page_view,,,
536,6,41:45.0,click,,,
536,6,00:26.0,logout,,,
536,6,48:12.2,click,,,
536,6,41:18.1,logout,,,
536,6,29:47.7,purchase,prod_5788,412.85576407965937,purchase
536,6,42:55.4,purchase,prod_1580,259.36877892511006,purchase
536,7,25:10.2,click,,,
536,7,00:10.8,click,,,
536,7,19:50.2,login,,,
536,7,23:38.1,page_view,,,
536,7,34:34.5,page_view,,,
536,7,52:26.6,purchase,prod_9451,465.1874095556295,purchase
536,8,17:44.4,product_view,prod_7295,,
536,8,01:39.0,page_view,,,
536,8,53:21.1,logout,,,
536,8,36:08.3,add_to_cart,prod_7686,,
536,8,31:17.7,purchase,prod_8831,199.5381786,purchase
536,8,41:06.9,login,,,
536,8,38:25.3,add_to_cart,prod_4349,,
536,9,18:14.8,page_view,,,
536,9,12:00.4,product_view,prod_4299,,
536,9,39:22.3,login,,,
536,9,38:14.4,login,,,
536,9,40:42.4,product_view,prod_4918,,
536,9,21:23.5,page_view,,,
536,9,59:59.7,purchase,prod_6337,319.34002821367574,purchase
536,9,09:35.6,page_view,,,
536,9,48:46.9,product_view,prod_3929,,
536,10,42:21.3,add_to_cart,prod_4850,,
536,10,38:27.7,product_view,prod_7588,,
536,10,05:12.2,click,,,
536,10,44:15.1,page_view,,,
536,10,24:00.2,login,,,
536,10,29:02.5,click,,,
536,10,53:20.4,login,,,
536,10,30:08.1,purchase,prod_8600,254.6795681435867,purchase
536,10,41:12.3,logout,,,
536,10,42:23.9,login,,,
537,1,05:11.0,login,,,
537,1,42:34.2,login,,,
537,1,24:26.2,logout,,,
537,1,58:48.1,logout,,,
537,1,57:54.2,product_view,prod_4379,,
537,1,47:55.7,logout,,,
537,1,24:35.5,click,,,
537,1,30:33.2,click,,,
537,1,31:50.3,add_to_cart,prod_7772,,
537,2,46:19.8,purchase,prod_1502,44.059634748257366,purchase
537,2,41:22.1,add_to_cart,prod_1220,,
537,2,08:58.2,click,,,
537,2,01:30.0,page_view,,,
537,2,23:25.9,logout,,,
537,3,34:53.6,logout,,,
537,3,08:27.2,page_view,,,
537,3,46:16.1,product_view,prod_2746,,
537,3,22:56.0,add_to_cart,prod_3132,,
537,3,55:51.7,add_to_cart,prod_1944,,
537,3,50:41.8,purchase,prod_2225,434.5588418156939,purchase
537,3,11:20.9,purchase,prod_3658,53.73065828095885,purchase
537,4,13:20.3,product_view,prod_1854,,
537,4,20:43.4,login,,,
537,4,33:27.2,add_to_cart,prod_8817,,
537,4,01:29.1,purchase,prod_1396,285.41064451950695,purchase
537,4,11:03.1,purchase,prod_8584,276.5341304,purchase
537,4,57:54.8,page_view,,,
537,4,29:34.7,add_to_cart,prod_4789,,
537,4,41:53.4,purchase,prod_3525,135.43824706034096,purchase
537,4,04:36.6,add_to_cart,prod_3093,,
537,5,04:22.3,product_view,prod_1777,,
537,5,09:27.3,logout,,,
537,5,45:00.5,logout,,,
537,5,38:04.5,login,,,
537,5,01:46.1,logout,,,
537,6,50:38.8,login,,,
537,6,56:13.0,purchase,prod_4819,493.18432579877776,purchase
537,6,50:25.8,add_to_cart,prod_8683,,
537,6,13:27.0,product_view,prod_1042,,
537,6,45:02.6,login,,,
537,6,01:07.7,page_view,,,
537,6,16:30.0,add_to_cart,prod_1654,,
537,6,33:26.8,add_to_cart,prod_5548,,
537,6,01:27.4,add_to_cart,prod_2662,,
537,7,19:12.5,logout,,,
537,7,00:31.6,login,,,
537,7,00:49.3,product_view,prod_9781,,
537,7,13:45.6,add_to_cart,prod_2430,,
537,7,34:00.8,logout,,,
537,8,59:06.2,click,,,
537,8,40:57.1,logout,,,
537,8,08:58.0,purchase,prod_5309,290.29474656231884,purchase
537,8,43:17.6,logout,,,
537,8,57:05.8,page_view,,,
537,8,24:44.1,product_view,prod_6505,,
537,8,42:28.0,login,,,
537,9,59:55.8,product_view,prod_2196,,
537,9,23:27.1,click,,,
537,9,00:00.3,logout,,,
537,9,06:41.9,product_view,prod_2165,,
537,9,03:30.0,logout,,,
537,9,04:47.3,click,,,
537,9,33:47.1,click,,,
537,9,55:03.7,add_to_cart,prod_2916,,
537,10,21:39.9,page_view,,,
537,10,52:30.1,page_view,,,
537,10,20:23.4,product_view,prod_5799,,
537,10,36:32.4,page_view,,,
537,10,25:57.9,purchase,prod_1821,40.891694052594886,purchase
537,10,51:13.5,page_view,,,
538,1,02:55.6,purchase,prod_9413,128.13055063597704,purchase
538,1,25:28.4,product_view,prod_1835,,
538,1,05:56.7,page_view,,,
538,1,09:04.4,click,,,
538,1,29:42.9,page_view,,,
538,2,59:44.6,add_to_cart,prod_8673,,
538,2,31:53.9,purchase,prod_8382,436.8960191338928,purchase
538,2,16:48.8,product_view,prod_4135,,
538,2,33:14.9,purchase,prod_4092,286.9423485,purchase
538,2,32:57.5,login,,,
538,2,31:26.1,click,,,
538,3,55:02.1,click,,,
538,3,32:10.6,page_view,,,
538,3,25:34.9,click,,,
538,3,39:39.1,product_view,prod_7125,,
538,3,49:19.5,click,,,
538,3,49:56.0,logout,,,
538,3,37:24.4,add_to_cart,prod_9006,,
538,3,45:45.4,login,,,
538,3,19:44.4,page_view,,,
538,4,55:15.1,purchase,prod_2155,448.10139411478184,purchase
538,4,22:11.5,purchase,prod_2519,264.9558665,purchase
538,4,07:09.6,login,,,
538,4,56:33.7,product_view,prod_8721,,
538,4,48:33.0,add_to_cart,prod_4353,,
538,5,23:17.6,purchase,prod_7216,486.4972038,purchase
538,5,43:20.3,click,,,
538,5,15:41.8,product_view,prod_4682,,
538,5,00:25.4,add_to_cart,prod_7130,,
538,5,05:18.4,login,,,
538,5,28:21.7,purchase,prod_6374,224.65630128895953,purchase
538,5,12:39.4,product_view,prod_4173,,
538,5,27:00.3,click,,,
538,5,37:22.4,click,,,
538,5,10:01.6,product_view,prod_8968,,
538,6,00:58.5,login,,,
538,6,39:41.5,page_view,,,
538,6,08:31.4,login,,,
538,6,59:26.4,click,,,
538,6,33:20.1,logout,,,
538,6,29:28.6,login,,,
538,6,04:51.7,click,,,
538,6,47:12.1,logout,,,
538,6,18:19.7,login,,,
538,6,29:12.8,click,,,
538,7,39:53.3,page_view,,,
538,7,44:31.6,product_view,prod_7117,,
538,7,26:31.2,page_view,,,
538,7,39:14.3,add_to_cart,prod_7337,,
538,7,32:37.0,purchase,prod_9961,116.22090114608471,purchase
538,7,34:01.7,add_to_cart,prod_9306,,
538,7,26:11.4,purchase,prod_1817,163.45125372158293,purchase
538,7,09:32.5,add_to_cart,prod_3811,,
538,8,56:42.6,purchase,prod_1583,78.67599439336722,purchase
538,8,39:17.5,add_to_cart,prod_7312,,
538,8,30:52.3,page_view,,,
538,8,05:07.2,click,,,
538,8,05:25.3,click,,,
538,8,46:19.7,logout,,,
538,8,11:07.3,click,,,
538,8,33:13.2,click,,,
538,9,59:41.1,add_to_cart,prod_9071,,
538,9,40:48.3,login,,,
538,9,22:47.6,logout,,,
538,9,32:30.0,click,,,
538,9,17:30.0,click,,,
538,10,28:23.8,product_view,prod_8922,,
538,10,07:45.8,click,,,
538,10,52:03.4,add_to_cart,prod_3577,,
538,10,07:49.0,login,,,
538,10,15:48.1,purchase,prod_7585,289.9430941925539,purchase
538,10,57:40.9,click,,,
538,10,04:12.3,click,,,
538,10,45:52.1,logout,,,
538,10,20:55.7,click,,,
539,1,27:52.2,click,,,
539,1,17:31.0,page_view,,,
539,1,12:55.5,purchase,prod_2274,326.54136860893374,purchase
539,1,41:24.7,click,,,
539,1,13:43.4,click,,,
539,1,27:14.1,page_view,,,
539,1,33:39.5,product_view,prod_3131,,
539,2,36:15.5,add_to_cart,prod_2144,,
539,2,12:41.0,add_to_cart,prod_2778,,
539,2,05:25.6,purchase,prod_3739,421.97256882267817,purchase
539,2,09:06.1,add_to_cart,prod_3349,,
539,2,01:15.1,add_to_cart,prod_1178,,
539,3,14:03.9,click,,,
539,3,59:51.8,logout,,,
539,3,11:13.3,product_view,prod_6397,,
539,3,05:36.9,click,,,
539,3,58:40.3,purchase,prod_4579,153.18204520579113,purchase
539,3,29:55.8,login,,,
539,3,40:53.4,product_view,prod_9610,,
539,3,19:25.4,click,,,
539,3,35:57.3,page_view,,,
539,4,59:45.7,add_to_cart,prod_2886,,
539,4,34:52.0,page_view,,,
539,4,05:05.8,page_view,,,
539,4,26:02.1,product_view,prod_3659,,
539,4,51:01.9,click,,,
539,5,14:16.2,add_to_cart,prod_3567,,
539,5,12:04.3,add_to_cart,prod_5428,,
539,5,00:44.6,click,,,
539,5,03:44.8,logout,,,
539,5,04:21.3,login,,,
539,6,43:08.4,purchase,prod_3015,352.1378798037481,purchase
539,6,11:19.8,click,,,
539,6,32:55.5,login,,,
539,6,43:40.4,page_view,,,
539,6,44:20.8,logout,,,
539,6,16:19.7,add_to_cart,prod_1576,,
539,6,01:56.9,purchase,prod_9876,142.13695010954802,purchase
539,6,46:23.8,login,,,
539,6,01:44.5,click,,,
539,6,17:02.5,login,,,
539,7,48:40.6,click,,,
539,7,16:41.0,product_view,prod_3977,,
539,7,57:58.0,purchase,prod_8314,34.54051094269707,purchase
539,7,06:18.1,page_view,,,
539,7,41:59.3,click,,,
539,7,06:41.2,add_to_cart,prod_3394,,
539,7,54:29.2,product_view,prod_9949,,
539,8,42:04.2,login,,,
539,8,07:20.7,add_to_cart,prod_9673,,
539,8,40:32.2,product_view,prod_1038,,
539,8,25:03.2,click,,,
539,8,58:11.9,logout,,,
539,8,14:50.2,purchase,prod_3011,399.5506147722127,purchase
539,9,38:01.6,login,,,
539,9,08:13.1,click,,,
539,9,52:22.2,purchase,prod_4139,119.77506717665237,purchase
539,9,10:56.3,click,,,
539,9,00:06.9,logout,,,
539,9,07:33.6,click,,,
539,9,08:15.0,login,,,
539,10,26:18.8,logout,,,
539,10,45:57.3,product_view,prod_2008,,
539,10,29:49.9,login,,,
539,10,57:21.5,click,,,
539,10,24:05.3,logout,,,
539,10,04:22.4,purchase,prod_1077,109.36522431722949,purchase
539,10,11:30.9,click,,,
540,1,30:32.9,login,,,
540,1,21:49.7,logout,,,
540,1,40:43.3,purchase,prod_8305,395.6801326743954,purchase
540,1,43:06.1,logout,,,
540,1,52:01.3,product_view,prod_2621,,
540,1,09:55.0,logout,,,
540,1,33:19.1,purchase,prod_9489,490.7865454318516,purchase
540,2,24:41.1,page_view,,,
540,2,38:29.7,add_to_cart,prod_2682,,
540,2,47:12.5,purchase,prod_7172,308.6610483,purchase
540,2,46:37.4,login,,,
540,2,05:05.4,page_view,,,
540,2,21:28.8,logout,,,
540,2,24:44.0,add_to_cart,prod_9867,,
540,2,02:27.0,logout,,,
540,2,08:33.8,purchase,prod_5768,331.17438472407724,purchase
540,2,41:40.8,add_to_cart,prod_6354,,
540,3,38:17.4,purchase,prod_7178,173.41672291986737,purchase
540,3,52:37.4,logout,,,
540,3,35:54.3,add_to_cart,prod_3921,,
540,3,01:09.3,product_view,prod_6998,,
540,3,32:43.7,login,,,
540,3,12:38.3,page_view,,,
540,3,12:54.1,add_to_cart,prod_9518,,
540,4,36:04.5,logout,,,
540,4,57:30.9,page_view,,,
540,4,33:39.0,purchase,prod_6606,316.59576285196124,purchase
540,4,17:26.6,login,,,
540,4,05:16.0,login,,,
540,5,16:57.3,page_view,,,
540,5,50:26.2,add_to_cart,prod_1294,,
540,5,26:17.7,click,,,
540,5,36:45.6,product_view,prod_2295,,
540,5,37:38.4,click,,,
540,5,30:44.2,purchase,prod_5904,299.84095603693635,purchase
540,5,25:19.5,add_to_cart,prod_1928,,
540,6,47:48.4,login,,,
540,6,08:58.3,click,,,
540,6,25:35.6,click,,,
540,6,35:27.8,product_view,prod_5266,,
540,6,23:27.6,logout,,,
540,6,50:33.4,product_view,prod_5229,,
540,6,55:09.2,add_to_cart,prod_6353,,
540,6,08:19.7,purchase,prod_4452,437.8342608979021,purchase
540,6,14:14.8,login,,,
540,6,09:23.2,product_view,prod_4019,,
540,7,31:00.7,purchase,prod_4406,273.8899027195277,purchase
540,7,04:26.4,login,,,
540,7,26:55.1,purchase,prod_2915,398.1562914771146,purchase
540,7,32:44.2,logout,,,
540,7,29:06.9,purchase,prod_6721,233.88616055141355,purchase
540,7,03:06.2,add_to_cart,prod_2773,,
540,7,01:53.1,login,,,
540,7,32:58.1,login,,,
540,7,52:37.4,page_view,,,
540,8,10:12.3,product_view,prod_8774,,
540,8,32:47.2,page_view,,,
540,8,54:33.0,product_view,prod_1576,,
540,8,24:53.0,add_to_cart,prod_4145,,
540,8,38:54.9,add_to_cart,prod_5856,,
540,8,11:24.1,page_view,,,
540,8,02:27.5,add_to_cart,prod_8892,,
540,8,30:48.7,click,,,
540,9,18:08.3,logout,,,
540,9,21:29.3,login,,,
540,9,31:36.9,product_view,prod_2159,,
540,9,07:30.3,click,,,
540,9,20:05.9,logout,,,
540,9,40:54.2,product_view,prod_6371,,
540,9,25:48.9,page_view,,,
540,9,27:17.0,logout,,,
540,9,00:20.7,logout,,,
540,10,56:19.2,login,,,
540,10,12:56.6,product_view,prod_7555,,
540,10,10:50.6,login,,,
540,10,32:54.0,page_view,,,
540,10,36:36.9,login,,,
540,10,15:16.9,page_view,,,
540,10,34:04.1,page_view,,,
541,1,13:14.4,add_to_cart,prod_1481,,
541,1,36:55.8,purchase,prod_3947,466.37389034935137,purchase
541,1,06:05.1,product_view,prod_2947,,
541,1,33:17.0,product_view,prod_9439,,
541,1,42:57.7,purchase,prod_9617,243.68470491384141,purchase
541,1,27:51.2,page_view,,,
541,2,53:21.7,logout,,,
541,2,33:10.6,page_view,,,
541,2,03:36.6,login,,,
541,2,49:03.8,purchase,prod_6255,57.02541461,purchase
541,2,38:16.1,login,,,
541,2,52:27.8,click,,,
541,2,53:07.7,page_view,,,
541,2,26:23.2,add_to_cart,prod_3730,,
541,3,28:24.9,logout,,,
541,3,21:26.7,purchase,prod_1436,365.8026828725827,purchase
541,3,20:25.8,page_view,,,
541,3,18:50.1,click,,,
541,3,55:21.0,purchase,prod_9346,350.1936862910914,purchase
541,3,34:23.9,product_view,prod_6820,,
541,3,46:14.0,add_to_cart,prod_9816,,
541,3,11:25.7,purchase,prod_9234,162.91369561134985,purchase
541,3,02:52.9,logout,,,
541,3,08:10.8,product_view,prod_6049,,
541,4,22:34.4,product_view,prod_2489,,
541,4,52:54.2,purchase,prod_8770,24.62658204378725,purchase
541,4,10:02.0,click,,,
541,4,53:29.9,add_to_cart,prod_8989,,
541,4,57:56.1,purchase,prod_9439,377.7619309177953,purchase
541,5,00:21.3,login,,,
541,5,36:37.6,add_to_cart,prod_3697,,
541,5,45:44.9,product_view,prod_4091,,
541,5,49:02.4,page_view,,,
541,5,54:03.5,click,,,
541,5,32:48.5,click,,,
541,6,17:06.7,add_to_cart,prod_7573,,
541,6,33:06.8,purchase,prod_7853,23.714715486466446,purchase
541,6,37:27.2,page_view,,,
541,6,00:39.1,add_to_cart,prod_7396,,
541,6,48:56.4,product_view,prod_2512,,
541,6,30:06.7,purchase,prod_5568,494.1668891068366,purchase
541,6,41:51.4,logout,,,
541,6,02:18.3,click,,,
541,6,37:19.6,product_view,prod_2111,,
541,6,58:50.5,purchase,prod_6130,357.39380309554963,purchase
541,7,50:58.4,login,,,
541,7,48:03.1,add_to_cart,prod_6409,,
541,7,57:31.8,product_view,prod_8848,,
541,7,06:25.7,click,,,
541,7,23:06.1,click,,,
541,7,29:20.2,logout,,,
541,7,14:33.7,page_view,,,
541,7,03:53.4,logout,,,
541,8,17:20.2,click,,,
541,8,23:41.0,product_view,prod_7120,,
541,8,28:11.9,login,,,
541,8,10:05.1,logout,,,
541,8,28:39.5,purchase,prod_9632,480.89999158159685,purchase
541,8,50:23.6,product_view,prod_8279,,
541,8,53:17.3,page_view,,,
